order_item_id;order_id;product_id;quantity;unit_price;discount_pct;line_amount
9001515;701170;1076;2;1490;5;2831
9001516;701171;1017;1;22790;3;22106
9001517;701172;1004;1;100090;0;100090
9001518;701172;1081;1;1345;10;1211
9001519;701173;1017;1;23090;0;23090
9001520;701174;1084;1;4990;5;4740
9001521;701174;1012;1;35090;7;32634
9001522;701175;1046;1;35990;3;34910
9001523;701176;1066;1;11345;5;10778
9001524;701177;1035;1;56345;0;56345
9001525;701178;1010;1;110567;0;110567
9001526;701178;1081;1;1990;0;1990
9001527;701179;1003;1;82345;7;76581
9001528;701179;1084;1;5567;3;5400
9001529;701180;1069;1;6345;0;6345
9001530;701181;1037;1;69090;12;60799
9001531;701182;1004;1;100567;0;100567
9001532;701183;1084;1;5345;3;5185
9001533;701184;1029;1;27790;0;27790
9001534;701184;1083;1;2790;0;2790
9001535;701185;1087;1;1490;0;1490
9001536;701186;1041;1;50990;5;48440
9001537;701187;1076;1;1790;0;1790
9001538;701188;1071;1;7567;0;7567
9001539;701189;1013;1;74790;3;72546
9001540;701190;1071;1;7567;10;6810
9001541;701191;1094;1;2990;0;2990
9001542;701192;1002;1;85345;0;85345
9001543;701193;1042;1;19490;3;18905
9001544;701193;1007;1;65490;0;65490
9001545;701194;1023;1;24490;12;21551
9001546;701195;1039;1;68567;0;68567
9001547;701196;1024;1;27090;7;25194
9001548;701196;1089;1;1990;10;1791
9001549;701197;1086;1;4345;0;4345
9001550;701198;1081;1;1345;0;1345
9001551;701198;1035;1;57567;12;50659
9001552;701199;1066;1;11490;5;10916
9001553;701199;1024;1;26090;5;24786
9001554;701200;1046;1;35790;0;35790
9001555;701201;1086;1;4090;5;3886
9001556;701201;1065;1;1490;7;1386
9001557;701202;1022;1;19990;0;19990
9001558;701203;1015;1;21090;0;21090
9001559;701204;1028;1;77490;5;73616
9001560;701205;1019;1;25345;0;25345
9001561;701206;1050;1;7490;3;7265
9001562;701206;1091;1;793;7;737
9001563;701207;1011;1;42490;0;42490
9001564;701208;1081;1;1345;0;1345
9001565;701209;1027;1;28345;5;26928
9001566;701210;1054;1;24567;0;24567
9001567;701211;1022;1;18567;7;17267
9001568;701212;1027;1;27490;0;27490
9001569;701213;1070;1;14567;0;14567
9001570;701214;1072;1;8090;3;7847
9001571;701214;1011;1;43567;10;39210
9001572;701215;1091;2;801;0;1602
9001573;701216;1047;1;32790;10;29511
9001574;701217;1053;1;33490;5;31816
9001575;701218;1034;1;108790;0;108790
9001576;701219;1093;1;561;7;522
9001577;701219;1072;1;7990;0;7990
9001578;701220;1065;1;1567;3;1520
9001579;701221;1085;1;1090;0;1090
9001580;701221;1018;1;40345;7;37521
9001581;701222;1033;1;90490;5;85966
9001582;701222;1093;1;564;0;564
9001583;701223;1024;1;27090;7;25194
9001584;701223;1077;1;897;0;897
9001585;701224;1066;1;12090;0;12090
9001586;701224;1050;1;6345;0;6345
9001587;701225;1089;1;1567;5;1489
9001588;701226;1077;1;889;0;889
9001589;701227;1038;1;42790;0;42790
9001590;701227;1078;1;688;3;667
9001591;701228;1088;1;3090;0;3090
9001592;701229;1064;1;1345;5;1278
9001593;701230;1082;1;3790;3;3676
9001594;701231;1088;1;3090;3;2997
9001595;701232;1019;1;25990;0;25990
9001596;701233;1087;1;1990;0;1990
9001597;701234;1064;1;1345;5;1278
9001598;701235;1033;1;89090;0;89090
9001599;701236;1058;1;12790;0;12790
9001600;701237;1090;1;1790;5;1700
9001601;701238;1042;1;19490;0;19490
9001602;701239;1045;1;37790;7;35145
9001603;701240;1067;1;17490;0;17490
9001604;701241;1017;1;22090;0;22090
9001605;701242;1007;1;65490;12;57631
9001606;701242;1088;1;2790;0;2790
9001607;701243;1004;1;99790;3;96796
9001608;701244;1038;1;42990;10;38691
9001609;701245;1068;1;25790;12;22695
9001610;701246;1029;1;27567;12;24259
9001611;701247;1014;1;28567;7;26567
9001612;701248;1047;1;32090;0;32090
9001613;701249;1012;1;34567;0;34567
9001614;701250;1074;1;12790;3;12406
9001615;701251;1042;1;20090;7;18684
9001616;701251;1075;1;2345;3;2275
9001617;701251;1090;1;1345;0;1345
9001618;701252;1026;1;43490;0;43490
9001619;701253;1092;1;698;10;628
9001620;701254;1048;1;45790;0;45790
9001621;701254;1083;2;2990;0;5980
9001622;701255;1076;1;2567;7;2387
9001623;701256;1057;1;7790;10;7011
9001624;701257;1084;1;4790;0;4790
9001625;701257;1078;1;681;3;661
9001626;701257;1068;1;25345;12;22304
9001627;701258;1037;1;70567;0;70567
9001628;701259;1075;1;2790;7;2595
9001629;701260;1028;1;77567;7;72137
9001630;701261;1024;1;26990;0;26990
9001631;701261;1094;1;2345;0;2345
9001632;701262;1012;1;35090;0;35090
9001633;701263;1089;1;1345;3;1305
9001634;701264;1069;1;6490;10;5841
9001635;701265;1047;1;33345;3;32345
9001636;701266;1022;1;18990;0;18990
9001637;701267;1027;1;27790;0;27790
9001638;701268;1058;1;11345;10;10211
9001639;701269;1080;1;3345;3;3245
9001640;701270;1032;1;4990;0;4990
9001641;701271;1012;1;34790;0;34790
9001642;701271;1082;1;3345;0;3345
9001643;701272;1078;1;697;0;697
9001644;701273;1092;1;699;3;678
9001645;701274;1093;1;562;0;562
9001646;701275;1040;1;34090;3;33067
9001647;701276;1011;1;43790;0;43790
9001648;701277;1012;1;34567;10;31110
9001649;701278;1069;1;6990;7;6501
9001650;701279;1025;1;39090;5;37136
9001651;701279;1072;1;7090;7;6594
9001652;701280;1089;1;1090;0;1090
9001653;701281;1041;1;50990;3;49460
9001654;701282;1065;1;1990;5;1890
9001655;701283;1063;1;3490;0;3490
9001656;701283;1035;1;56490;7;52536
9001657;701283;1094;1;2567;0;2567
9001658;701284;1022;1;19345;5;18378
9001659;701285;1069;1;6345;5;6028
9001660;701286;1065;2;1490;0;2980
9001661;701287;1017;1;23490;0;23490
9001662;701288;1014;1;28567;12;25139
9001663;701289;1056;1;3790;7;3525
9001664;701290;1023;1;25790;10;23211
9001665;701291;1022;1;18090;10;16281
9001666;701292;1057;1;7345;0;7345
9001667;701292;1093;1;563;0;563
9001668;701293;1068;1;25990;7;24171
9001669;701294;1072;1;8490;0;8490
9001670;701295;1014;1;29990;10;26991
9001671;701296;1076;1;1790;10;1611
9001672;701297;1006;1;128567;5;122139
9001673;701297;1050;1;6090;5;5786
9001674;701298;1040;1;35567;7;33077
9001675;701299;1028;1;78090;5;74186
9001676;701299;1090;1;1567;7;1457
9001677;701300;1082;1;3345;0;3345
9001678;701301;1083;1;2567;0;2567
9001679;701301;1081;1;2490;0;2490
9001680;701302;1066;1;12345;10;11111
9001681;701303;1004;1;98990;5;94040
9001682;701304;1083;1;2345;0;2345
9001683;701304;1017;1;23345;10;21011
9001684;701305;1014;1;28345;0;28345
9001685;701306;1025;1;38345;0;38345
9001686;701307;1047;1;33490;7;31146
9001687;701308;1020;1;37345;3;36225
9001688;701309;1032;1;4990;0;4990
9001689;701309;1019;1;24990;10;22491
9001690;701310;1071;1;7090;3;6877
9001691;701311;1037;1;69345;0;69345
9001692;701312;1008;1;55090;12;48479
9001693;701313;1023;1;24345;5;23128
9001694;701313;1066;1;12345;7;11481
9001695;701313;1079;1;1990;7;1851
9001696;701314;1072;1;7090;0;7090
9001697;701315;1067;1;17345;5;16478
9001698;701316;1024;1;27790;12;24455
9001699;701317;1035;1;56345;0;56345
9001700;701318;1071;1;7345;0;7345
9001701;701319;1047;1;33567;3;32560
9001702;701319;1085;1;1345;0;1345
9001703;701320;1039;1;68345;10;61511
9001704;701321;1061;1;3990;0;3990
9001705;701321;1011;1;43090;3;41797
9001706;701322;1082;1;3790;0;3790
9001707;701323;1030;1;20490;10;18441
9001708;701324;1037;1;69345;0;69345
9001709;701325;1091;1;790;0;790
9001710;701326;1009;1;80990;0;80990
9001711;701327;1078;1;685;0;685
9001712;701327;1021;1;39567;0;39567
9001713;701328;1034;1;110567;10;99510
9001714;701329;1076;1;2490;0;2490
9001715;701330;1007;1;65567;5;62289
9001716;701331;1050;1;6490;7;6036
9001717;701332;1072;1;7790;5;7400
9001718;701333;1074;1;11090;0;11090
9001719;701333;1075;1;2990;0;2990
9001720;701334;1059;1;3790;3;3676
9001721;701335;1080;1;3790;10;3411
9001722;701335;1064;1;1567;0;1567
9001723;701336;1060;1;9090;0;9090
9001724;701337;1044;1;65790;10;59211
9001725;701338;1032;1;4345;3;4215
9001726;701339;1093;1;571;10;514
9001727;701340;1035;1;57567;0;57567
9001728;701340;1090;1;1345;0;1345
9001729;701341;1082;1;3990;7;3711
9001730;701342;1032;1;4090;10;3681
9001731;701343;1034;1;110567;3;107250
9001732;701344;1001;1;72345;0;72345
9001733;701345;1049;1;51345;0;51345
9001734;701346;1078;1;700;0;700
9001735;701346;1041;1;49090;0;49090
9001736;701347;1047;1;32345;3;31375
9001737;701348;1001;1;72490;5;68866
9001738;701349;1057;1;7345;12;6464
9001739;701349;1049;1;51990;7;48351
9001740;701350;1004;1;99345;10;89411
9001741;701351;1050;1;7790;7;7245
9001742;701352;1087;1;1567;3;1520
9001743;701353;1070;1;13790;0;13790
9001744;701353;1011;1;42090;12;37039
9001745;701353;1080;1;4567;5;4339
9001746;701354;1042;1;20790;7;19335
9001747;701355;1050;1;6990;5;6640
9001748;701355;1028;1;77790;5;73900
9001749;701355;1014;1;28490;0;28490
9001750;701356;1019;1;24567;3;23830
9001751;701357;1079;1;1090;0;1090
9001752;701358;1022;1;18567;3;18010
9001753;701359;1048;1;44567;0;44567
9001754;701360;1028;1;78490;5;74566
9001755;701361;1085;1;1345;0;1345
9001756;701362;1024;1;26345;0;26345
9001757;701363;1043;1;31567;0;31567
9001758;701364;1043;1;31345;10;28211
9001759;701365;1019;1;25090;0;25090
9001760;701365;1089;1;1090;5;1036
9001761;701365;1093;2;563;0;1126
9001762;701366;1070;1;14790;7;13755
9001763;701367;1086;1;4790;0;4790
9001764;701368;1028;1;78790;0;78790
9001765;701368;1031;1;18790;0;18790
9001766;701369;1020;1;37990;0;37990
9001767;701370;1049;1;51090;0;51090
9001768;701371;1003;1;83990;3;81470
9001769;701372;1064;2;1345;0;2690
9001770;701373;1015;1;21790;0;21790
9001771;701374;1057;1;7345;0;7345
9001772;701375;1004;1;99567;5;94589
9001773;701376;1014;1;28790;0;28790
9001774;701377;1012;1;34567;5;32839
9001775;701378;1066;1;12090;0;12090
9001776;701379;1047;1;33790;0;33790
9001777;701379;1092;1;693;3;672
9001778;701380;1009;1;80345;7;74721
9001779;701381;1018;1;39567;10;35610
9001780;701382;1050;1;6567;0;6567
9001781;701383;1048;1;45990;0;45990
9001782;701384;1073;1;18567;3;18010
9001783;701385;1023;1;25990;10;23391
9001784;701386;1027;1;27567;0;27567
9001785;701387;1071;1;7990;7;7431
9001786;701388;1073;1;19090;0;19090
9001787;701389;1087;1;1990;0;1990
9001788;701390;1035;1;56090;10;50481
9001789;701391;1068;1;24090;10;21681
9001790;701392;1065;2;1790;5;3401
9001791;701392;1031;1;18345;0;18345
9001792;701393;1062;1;9090;0;9090
9001793;701394;1064;1;1990;7;1851
9001794;701395;1087;2;1990;0;3980
9001795;701396;1037;1;70567;0;70567
9001796;701397;1071;1;7345;0;7345
9001797;701397;1075;1;2990;12;2631
9001798;701398;1065;1;1790;0;1790
9001799;701399;1056;1;3090;0;3090
9001800;701400;1022;1;18090;10;16281
9001801;701401;1070;1;14345;0;14345
9001802;701402;1036;1;64090;0;64090
9001803;701403;1026;1;42567;3;41290
9001804;701403;1084;1;5090;0;5090
9001805;701404;1048;1;44345;0;44345
9001806;701405;1050;1;7567;0;7567
9001807;701405;1079;1;1345;0;1345
9001808;701406;1049;1;51567;0;51567
9001809;701407;1073;1;18090;3;17547
9001810;701407;1025;1;39345;3;38165
9001811;701407;1071;1;7090;10;6381
9001812;701408;1091;1;784;0;784
9001813;701409;1071;1;7090;5;6736
9001814;701410;1015;1;21490;0;21490
9001815;701411;1083;1;2345;0;2345
9001816;701412;1011;1;43990;0;43990
9001817;701413;1022;1;19790;5;18800
9001818;701414;1038;1;41345;0;41345
9001819;701414;1089;1;1990;0;1990
9001820;701415;1046;1;34790;0;34790
9001821;701415;1024;1;27790;0;27790
9001822;701416;1010;1;108345;0;108345
9001823;701416;1027;1;27990;0;27990
9001824;701417;1011;1;43090;10;38781
9001825;701418;1093;1;566;0;566
9001826;701418;1023;1;25090;0;25090
9001827;701418;1085;1;1345;0;1345
9001828;701419;1017;1;23567;5;22389
9001829;701420;1016;1;35090;0;35090
9001830;701421;1012;1;34790;7;32355
9001831;701422;1094;1;2090;0;2090
9001832;701423;1016;1;36567;0;36567
9001833;701424;1012;1;34567;12;30419
9001834;701425;1065;2;1790;0;3580
9001835;701426;1013;1;74990;3;72740
9001836;701427;1034;1;108490;0;108490
9001837;701428;1050;1;7567;5;7189
9001838;701428;1091;1;781;0;781
9001839;701429;1070;1;13567;0;13567
9001840;701430;1077;1;897;3;870
9001841;701431;1030;1;20345;0;20345
9001842;701431;1038;1;42345;0;42345
9001843;701432;1077;1;894;7;831
9001844;701433;1039;1;67790;0;67790
9001845;701434;1069;1;6345;3;6155
9001846;701434;1077;1;894;3;867
9001847;701435;1075;1;2790;0;2790
9001848;701436;1030;1;20567;0;20567
9001849;701436;1045;1;37090;0;37090
9001850;701437;1056;1;3990;0;3990
9001851;701438;1066;1;11567;0;11567
9001852;701439;1091;1;796;10;716
9001853;701440;1043;1;32790;0;32790
9001854;701441;1003;1;81567;0;81567
9001855;701442;1028;1;77790;0;77790
9001856;701443;1081;1;1990;0;1990
9001857;701444;1010;1;109090;10;98181
9001858;701445;1014;1;28090;5;26686
9001859;701446;1071;1;7990;12;7031
9001860;701447;1017;1;22345;5;21228
9001861;701447;1089;1;1567;7;1457
9001862;701448;1009;1;79990;0;79990
9001863;701448;1076;1;1345;0;1345
9001864;701449;1013;1;75490;5;71716
9001865;701450;1041;1;49345;5;46878
9001866;701451;1031;1;18790;0;18790
9001867;701452;1001;1;73090;7;67974
9001868;701452;1021;1;39790;3;38596
9001869;701453;1074;1;11090;5;10536
9001870;701453;1091;1;778;12;685
9001871;701454;1032;1;4790;5;4550
9001872;701455;1024;1;27345;0;27345
9001873;701456;1046;1;35490;5;33716
9001874;701457;1085;1;1990;0;1990
9001875;701458;1077;1;902;7;839
9001876;701459;1085;1;1790;5;1700
9001877;701460;1019;1;25567;3;24800
9001878;701461;1012;1;34345;0;34345
9001879;701462;1050;1;7090;10;6381
9001880;701463;1040;1;34790;3;33746
9001881;701464;1082;1;3490;5;3316
9001882;701465;1019;1;24790;12;21815
9001883;701466;1004;1;100345;0;100345
9001884;701467;1020;1;38490;5;36566
9001885;701467;1076;1;1790;5;1700
9001886;701468;1093;1;574;5;545
9001887;701469;1010;1;108090;0;108090
9001888;701469;1094;1;2345;3;2275
9001889;701470;1062;1;9345;0;9345
9001890;701471;1018;1;39490;7;36726
9001891;701472;1023;1;25345;3;24585
9001892;701473;1089;2;1990;5;3781
9001893;701474;1060;1;9090;10;8181
9001894;701475;1078;1;693;0;693
9001895;701475;1032;2;4990;12;8782
9001896;701475;1083;1;2490;5;2366
9001897;701476;1001;1;73790;0;73790
9001898;701477;1048;1;44567;3;43230
9001899;701478;1031;1;18990;0;18990
9001900;701479;1022;1;19490;0;19490
9001901;701479;1078;2;686;0;1372
9001902;701480;1071;1;7345;7;6831
9001903;701481;1090;1;1490;0;1490
9001904;701482;1066;1;11567;0;11567
9001905;701483;1094;1;2345;3;2275
9001906;701484;1094;1;2567;10;2310
9001907;701485;1040;1;35567;10;32010
9001908;701486;1024;1;26090;0;26090
9001909;701486;1093;2;564;5;1072
9001910;701486;1077;1;893;3;866
9001911;701487;1050;1;6090;0;6090
9001912;701488;1013;1;75567;0;75567
9001913;701489;1045;1;37345;0;37345
9001914;701490;1075;1;2990;3;2900
9001915;701490;1010;1;108490;0;108490
9001916;701491;1017;1;22567;10;20310
9001917;701492;1088;2;3490;0;6980
9001918;701492;1047;1;32090;5;30486
9001919;701493;1003;1;83490;7;77646
9001920;701494;1028;1;77567;0;77567
9001921;701495;1028;1;77790;0;77790
9001922;701495;1074;1;11490;0;11490
9001923;701496;1066;1;11990;0;11990
9001924;701497;1077;1;891;0;891
9001925;701498;1046;1;34345;0;34345
9001926;701499;1042;1;19790;0;19790
9001927;701500;1086;1;4990;0;4990
9001928;701501;1028;1;78790;0;78790
9001929;701502;1071;1;7567;0;7567
9001930;701502;1038;1;41567;0;41567
9001931;701502;1082;1;3490;3;3385
9001932;701503;1053;1;32490;5;30866
9001933;701504;1067;1;18490;0;18490
9001934;701504;1007;1;65090;10;58581
9001935;701504;1005;1;111490;5;105916
9001936;701505;1031;1;18990;0;18990
9001937;701506;1059;1;4567;3;4430
9001938;701507;1033;1;89790;0;89790
9001939;701508;1022;1;18490;0;18490
9001940;701509;1085;1;1790;0;1790
9001941;701510;1050;1;6345;7;5901
9001942;701510;1086;1;4567;0;4567
9001943;701510;1092;1;680;0;680
9001944;701511;1092;1;688;5;654
9001945;701512;1004;1;99990;7;92991
9001946;701512;1089;1;1345;5;1278
9001947;701513;1073;1;19990;0;19990
9001948;701514;1016;1;35790;0;35790
9001949;701514;1089;1;1090;0;1090
9001950;701515;1019;1;24345;5;23128
9001951;701516;1064;1;1345;0;1345
9001952;701517;1038;1;42345;3;41075
9001953;701518;1078;1;700;0;700
9001954;701519;1070;1;14790;0;14790
9001955;701520;1045;1;37567;0;37567
9001956;701521;1016;1;35490;0;35490
9001957;701522;1016;1;35345;0;35345
9001958;701523;1050;1;6490;0;6490
9001959;701523;1094;1;2790;7;2595
9001960;701524;1064;1;1990;3;1930
9001961;701525;1012;1;34990;12;30791
9001962;701526;1009;1;80790;7;75135
9001963;701527;1076;1;1090;12;959
9001964;701528;1073;1;18790;5;17850
9001965;701529;1049;1;52090;3;50527
9001966;701530;1050;1;6990;0;6990
9001967;701530;1080;1;4090;0;4090
9001968;701530;1089;1;1490;3;1445
9001969;701531;1038;1;42990;0;42990
9001970;701532;1075;1;2345;0;2345
9001971;701533;1062;1;9790;10;8811
9001972;701534;1010;1;110990;0;110990
9001973;701535;1071;1;7567;0;7567
9001974;701536;1054;1;25345;0;25345
9001975;701537;1015;1;21790;0;21790
9001976;701538;1031;1;18790;10;16911
9001977;701538;1041;1;49490;0;49490
9001978;701539;1056;1;3345;5;3178
9001979;701539;1057;1;7090;12;6239
9001980;701540;1074;1;11490;10;10341
9001981;701541;1075;1;2990;10;2691
9001982;701541;1064;1;1567;3;1520
9001983;701541;1068;1;25090;0;25090
9001984;701542;1025;1;38567;3;37410
9001985;701543;1091;1;782;5;743
9001986;701544;1071;1;7090;0;7090
9001987;701545;1071;1;7490;0;7490
9001988;701546;1042;1;20345;5;19328
9001989;701546;1008;1;55567;5;52789
9001990;701547;1031;1;18567;5;17639
9001991;701548;1058;1;11090;3;10757
9001992;701549;1006;1;128790;0;128790
9001993;701550;1071;1;7567;0;7567
9001994;701551;1083;1;2567;10;2310
9001995;701552;1094;1;2990;5;2840
9001996;701553;1042;1;19567;7;18197
9001997;701553;1084;1;4990;0;4990
9001998;701553;1031;1;18090;0;18090
9001999;701554;1071;1;7490;5;7116
9002000;701555;1035;1;56567;0;56567
9002001;701555;1047;1;32490;7;30216
9002002;701556;1015;1;21790;7;20265
9002003;701557;1003;1;82345;5;78228
9002004;701558;1078;1;681;0;681
9002005;701559;1056;1;3567;0;3567
9002006;701560;1065;1;1790;0;1790
9002007;701561;1087;1;1990;0;1990
9002008;701562;1063;1;4567;3;4430
9002009;701563;1087;2;1090;3;2115
9002010;701564;1016;1;36090;0;36090
9002011;701565;1090;1;1567;0;1567
9002012;701566;1049;1;52345;0;52345
9002013;701566;1085;1;1345;10;1211
9002014;701567;1024;1;26567;5;25239
9002015;701568;1029;1;27567;10;24810
9002016;701569;1078;1;683;10;615
9002017;701570;1030;1;20490;5;19466
9002018;701571;1002;1;85345;0;85345
9002019;701572;1037;1;70790;0;70790
9002020;701573;1003;1;83990;0;83990
9002021;701574;1002;1;84990;10;76491
9002022;701574;1032;1;4790;0;4790
9002023;701575;1034;1;109990;0;109990
9002024;701576;1072;1;7090;0;7090
9002025;701577;1071;1;7345;0;7345
9002026;701578;1091;1;781;0;781
9002027;701579;1094;2;2090;0;4180
9002028;701580;1004;1;98490;3;95535
9002029;701581;1063;1;3490;3;3385
9002030;701582;1050;1;6490;7;6036
9002031;701583;1051;1;28790;0;28790
9002032;701584;1006;1;127567;5;121189
9002033;701585;1089;1;1790;7;1665
9002034;701586;1020;1;38990;7;36261
9002035;701586;1087;1;1990;3;1930
9002036;701586;1082;1;3990;0;3990
9002037;701587;1074;1;12990;10;11691
9002038;701588;1001;1;72790;10;65511
9002039;701589;1071;1;7790;7;7245
9002040;701590;1094;1;2090;12;1839
9002041;701591;1048;1;45345;3;43985
9002042;701592;1026;1;42567;0;42567
9002043;701593;1015;1;21090;5;20036
9002044;701594;1082;2;3090;12;5438
9002045;701594;1011;1;43567;0;43567
9002046;701595;1074;1;12090;12;10639
9002047;701596;1024;1;26567;5;25239
9002048;701597;1085;1;1345;0;1345
9002049;701598;1015;1;21990;7;20451
9002050;701599;1074;1;12345;0;12345
9002051;701600;1086;1;4090;0;4090
9002052;701601;1023;1;25490;0;25490
9002053;701601;1075;1;2490;12;2191
9002054;701602;1082;1;3790;0;3790
9002055;701602;1008;1;55490;5;52716
9002056;701603;1032;1;4790;0;4790
9002057;701604;1017;1;23090;0;23090
9002058;701605;1036;1;64990;0;64990
9002059;701606;1068;1;25090;0;25090
9002060;701606;1032;1;4090;0;4090
9002061;701607;1093;1;573;0;573
9002062;701608;1079;1;1490;5;1416
9002063;701609;1024;1;27490;0;27490
9002064;701610;1077;1;885;3;858
9002065;701611;1034;1;110345;5;104828
9002066;701612;1058;1;11490;0;11490
9002067;701613;1063;1;4490;7;4176
9002068;701613;1050;1;7090;0;7090
9002069;701614;1073;1;18790;0;18790
9002070;701615;1071;1;7090;0;7090
9002071;701616;1012;1;34990;12;30791
9002072;701616;1087;1;1567;0;1567
9002073;701617;1011;1;42567;3;41290
9002074;701618;1015;1;21567;0;21567
9002075;701619;1062;1;10990;10;9891
9002076;701620;1039;1;68345;10;61511
9002077;701621;1009;1;80790;12;71095
9002078;701622;1041;1;50567;10;45510
9002079;701622;1081;1;1567;7;1457
9002080;701623;1058;1;12790;0;12790
9002081;701624;1083;1;2345;0;2345
9002082;701625;1077;1;895;12;788
9002083;701625;1087;1;1490;0;1490
9002084;701626;1002;1;86990;0;86990
9002085;701627;1056;1;3990;5;3790
9002086;701628;1052;1;40990;0;40990
9002087;701628;1075;1;2345;0;2345
9002088;701629;1067;1;18567;0;18567
9002089;701630;1022;1;18990;0;18990
9002090;701631;1074;1;12990;7;12081
9002091;701632;1038;1;41990;3;40730
9002092;701633;1059;1;3490;0;3490
9002093;701634;1043;1;31490;0;31490
9002094;701635;1048;1;45567;10;41010
9002095;701635;1089;1;1990;0;1990
9002096;701636;1087;1;1567;0;1567
9002097;701636;1003;1;83090;0;83090
9002098;701637;1002;1;83790;0;83790
9002099;701638;1077;1;885;10;797
9002100;701639;1015;1;21490;3;20845
9002101;701639;1093;1;570;5;542
9002102;701640;1024;1;26990;0;26990
9002103;701640;1092;1;684;0;684
9002104;701641;1066;1;11567;10;10410
9002105;701642;1029;1;27790;12;24455
9002106;701643;1027;1;28490;0;28490
9002107;701643;1054;1;25345;0;25345
9002108;701644;1041;1;49790;10;44811
9002109;701645;1067;1;17567;0;17567
9002110;701646;1067;1;18490;12;16271
9002111;701646;1036;1;64790;10;58311
9002112;701647;1073;1;18790;0;18790
9002113;701648;1032;2;4090;7;7607
9002114;701649;1038;1;42490;5;40366
9002115;701650;1074;1;11790;0;11790
9002116;701651;1005;1;113567;0;113567
9002117;701652;1063;1;3345;0;3345
9002118;701653;1042;1;19090;0;19090
9002119;701654;1074;1;12490;0;12490
9002120;701655;1071;1;7990;5;7590
9002121;701656;1022;1;19567;0;19567
9002122;701656;1020;1;37490;12;32991
9002123;701656;1073;1;18090;0;18090
9002124;701657;1037;1;69090;0;69090
9002125;701658;1040;1;34345;0;34345
9002126;701659;1072;1;8990;0;8990
9002127;701660;1007;1;64790;0;64790
9002128;701660;1034;1;110490;0;110490
9002129;701661;1010;1;111990;5;106390
9002130;701662;1032;1;4090;0;4090
9002131;701663;1014;1;29990;0;29990
9002132;701664;1022;1;19790;0;19790
9002133;701665;1021;1;39790;0;39790
9002134;701666;1043;1;32090;0;32090
9002135;701667;1078;1;689;3;668
9002136;701667;1089;1;1990;5;1890
9002137;701667;1041;1;50090;3;48587
9002138;701668;1073;1;19090;7;17754
9002139;701669;1060;1;10567;0;10567
9002140;701670;1056;1;3790;5;3600
9002141;701671;1060;1;10567;0;10567
9002142;701672;1072;1;7490;0;7490
9002143;701672;1064;1;1345;12;1184
9002144;701673;1008;1;56790;10;51111
9002145;701674;1032;2;4490;0;8980
9002146;701675;1033;1;90345;0;90345
9002147;701676;1034;1;108790;0;108790
9002148;701677;1056;2;3567;0;7134
9002149;701678;1014;1;28490;0;28490
9002150;701679;1040;1;35345;0;35345
9002151;701680;1071;1;7345;0;7345
9002152;701680;1059;1;3990;0;3990
9002153;701681;1047;1;32490;10;29241
9002154;701682;1020;1;37490;10;33741
9002155;701683;1020;1;38567;5;36639
9002156;701684;1049;1;52567;5;49939
9002157;701685;1036;1;64790;12;57015
9002158;701686;1078;1;693;12;610
9002159;701687;1048;1;44345;3;43015
9002160;701687;1083;1;2490;3;2415
9002161;701687;1091;1;798;12;702
9002162;701688;1042;1;19567;10;17610
9002163;701689;1053;1;32567;5;30939
9002164;701690;1016;1;35345;3;34285
9002165;701691;1028;1;77567;0;77567
9002166;701692;1030;1;19490;0;19490
9002167;701693;1023;1;24790;0;24790
9002168;701693;1093;1;571;5;542
9002169;701694;1021;1;40490;7;37656
9002170;701694;1088;1;3345;0;3345
9002171;701695;1004;1;99790;12;87815
9002172;701696;1034;1;109790;5;104300
9002173;701697;1080;1;4790;0;4790
9002174;701698;1034;1;110790;10;99711
9002175;701698;1089;1;1490;0;1490
9002176;701699;1018;1;40567;0;40567
9002177;701700;1093;1;568;12;500
9002178;701700;1032;2;4567;5;8677
9002179;701700;1036;1;64345;5;61128
9002180;701701;1043;1;32090;0;32090
9002181;701702;1011;1;42490;7;39516
9002182;701703;1089;1;1567;0;1567
9002183;701703;1074;1;11790;0;11790
9002184;701703;1022;1;18790;12;16535
9002185;701704;1002;1;85090;3;82537
9002186;701705;1049;1;51490;10;46341
9002187;701706;1088;1;2567;10;2310
9002188;701707;1033;1;88990;0;88990
9002189;701708;1038;1;42990;7;39981
9002190;701708;1078;1;682;0;682
9002191;701709;1085;1;1790;10;1611
9002192;701710;1063;1;3090;7;2874
9002193;701711;1039;1;68090;0;68090
9002194;701712;1050;1;7990;0;7990
9002195;701713;1071;1;7490;5;7116
9002196;701714;1016;1;35345;0;35345
9002197;701715;1040;1;34090;7;31704
9002198;701716;1045;1;37790;0;37790
9002199;701717;1067;1;18345;0;18345
9002200;701718;1047;1;33490;3;32485
9002201;701719;1090;1;1345;0;1345
9002202;701720;1064;1;1345;0;1345
9002203;701721;1039;1;68990;0;68990
9002204;701722;1046;1;34490;0;34490
9002205;701723;1076;2;1090;7;2027
9002206;701723;1034;1;109567;0;109567
9002207;701723;1070;1;13790;0;13790
9002208;701724;1005;1;113790;0;113790
9002209;701725;1001;1;72345;0;72345
9002210;701726;1087;1;1490;10;1341
9002211;701727;1070;1;14567;0;14567
9002212;701728;1078;1;682;3;662
9002213;701728;1018;1;39790;0;39790
9002214;701729;1047;1;33790;0;33790
9002215;701730;1087;1;1990;0;1990
9002216;701731;1030;1;19567;0;19567
9002217;701732;1065;1;1490;10;1341
